id,word,category,pegi,commentCount,commentScore,appSizeMB,downloads,ranking
3221,Explore,Casual,3,57184,3.8,65.0,1000000,89
3222,the,Casual,3,57184,3.8,65.0,1000000,89
3223,Mysterious,Casual,3,57184,3.8,65.0,1000000,89
3224,Glimmerwood,Casual,3,57184,3.8,65.0,1000000,89
3225,Time,Casual,3,586872,4.3,113.0,10000000,91
3227,build,Casual,3,586872,4.3,113.0,10000000,91
3228,your,Casual,3,586872,4.3,113.0,10000000,91
3229,boat,Casual,3,586872,4.3,113.0,10000000,91
3230,Facing,Casual,3,586872,4.3,113.0,10000000,91
3231,the,Casual,3,586872,4.3,113.0,10000000,91
3232,disaster,Casual,3,586872,4.3,113.0,10000000,91
3233,save,Casual,3,586872,4.3,113.0,10000000,91
3234,the,Casual,3,586872,4.3,113.0,10000000,91
3235,survivors,Casual,3,586872,4.3,113.0,10000000,91
3236,HOT,Casual,3,17686,4.5,150.0,1000000,93
3238,BUILD,Casual,3,17686,4.5,150.0,1000000,93
3239,YOUR,Casual,3,17686,4.5,150.0,1000000,93
3240,OWN,Casual,3,17686,4.5,150.0,1000000,93
3241,CUISINE,Casual,3,17686,4.5,150.0,1000000,93
3242,EMPIRE,Casual,3,17686,4.5,150.0,1000000,93
3243,Min,Casual,3,17686,4.5,150.0,1000000,93
3245,SERVE,Casual,3,17686,4.5,150.0,1000000,93
3246,YOUR,Casual,3,17686,4.5,150.0,1000000,93
3247,CUSTOMERS,Casual,3,17686,4.5,150.0,1000000,93
3248,INA,Casual,3,17686,4.5,150.0,1000000,93
3249,FAST,Casual,3,17686,4.5,150.0,1000000,93
3250,PACE,Casual,3,17686,4.5,150.0,1000000,93
3251,WELCOME,Casual,3,1571,4.1,12.0,50000,94
3253,"UPLAND,",Casual,3,1571,4.1,12.0,50000,94
3255,PROPERTY,Casual,3,1571,4.1,12.0,50000,94
3256,TRADING,Casual,3,1571,4.1,12.0,50000,94
3257,GAME,Casual,3,1571,4.1,12.0,50000,94
3258,UPLANO,Casual,3,1571,4.1,12.0,50000,94
3259,DISCOVER,Casual,3,1571,4.1,12.0,50000,94
3261,EXPLORE,Casual,3,1571,4.1,12.0,50000,94
3262,REAL-WORLD,Casual,3,1571,4.1,12.0,50000,94
3263,PROPERTY,Casual,3,1571,4.1,12.0,50000,94
3264,GET,Casual,3,1571,4.1,12.0,50000,94
3265,UFX,Casual,3,1571,4.1,12.0,50000,94
3266,UPX,Casual,3,1571,4.1,12.0,50000,94
3267,SAN,Casual,3,1571,4.1,12.0,50000,94
3268,ANCISCO,Casual,3,1571,4.1,12.0,50000,94
3269,NCISCO,Casual,3,1571,4.1,12.0,50000,94
3272,VALCA,Casual,3,1571,4.1,12.0,50000,94
3273,Help,Casual,3,10047,4.4,244.0,1000000,96
3274,the,Casual,3,10047,4.4,244.0,1000000,96
3275,Papa,Casual,3,10047,4.4,244.0,1000000,96
3276,After,Casual,3,10047,4.4,244.0,1000000,96
3277,Baby,Casual,3,10047,4.4,244.0,1000000,96
3278,Dressing,Casual,3,10047,4.4,244.0,1000000,96
3280,DANCE,Casual,3,12560440,4.2,95.0,500000000,97
3281,WITH,Casual,3,12560440,4.2,95.0,500000000,97
3283,HOLIDAY,Casual,3,5375,4.5,154.0,100000,98
3284,MAKEOVER,Casual,3,5375,4.5,154.0,100000,98
3285,Before,Casual,3,5375,4.5,154.0,100000,98
3286,After,Casual,3,5375,4.5,154.0,100000,98
3287,Renovate,Casual,3,5375,4.5,154.0,100000,98
3289,Flip,Casual,3,5375,4.5,154.0,100000,98
3290,Reverse,Casual,3,40266,3.4,69.0,1000000,99
3291,the,Casual,3,40266,3.4,69.0,1000000,99
3292,curse,Casual,3,40266,3.4,69.0,1000000,99
3293,with,Casual,3,40266,3.4,69.0,1000000,99
3294,MAGIC,Casual,3,40266,3.4,69.0,1000000,99
3296,SMILES!,Casual,3,40266,3.4,69.0,1000000,99
3297,GROW&COLLECT,Casual,3,40266,3.4,69.0,1000000,99
3298,resources,Casual,3,40266,3.4,69.0,1000000,99
3300,recipes,Casual,3,40266,3.4,69.0,1000000,99
3307,DESIGN,Simulation,3,978802,4.2,103.0,50000000,2
3308,ROOMS,Simulation,3,978802,4.2,103.0,50000000,2
3309,With,Simulation,3,978802,4.2,103.0,50000000,2
3310,furniture,Simulation,3,978802,4.2,103.0,50000000,2
3311,from,Simulation,3,978802,4.2,103.0,50000000,2
3312,top,Simulation,3,978802,4.2,103.0,50000000,2
3313,brands!,Simulation,3,978802,4.2,103.0,50000000,2
3314,WIN,Simulation,3,978802,4.2,103.0,50000000,2
3315,PRIZES,Simulation,3,978802,4.2,103.0,50000000,2
3316,For,Simulation,3,978802,4.2,103.0,50000000,2
3317,your,Simulation,3,978802,4.2,103.0,50000000,2
3318,amazing,Simulation,3,978802,4.2,103.0,50000000,2
3319,designs!,Simulation,3,978802,4.2,103.0,50000000,2
3321,PRIZE,Simulation,3,978802,4.2,103.0,50000000,2
3322,WONI,Simulation,3,978802,4.2,103.0,50000000,2
3323,Kitchen,Simulation,3,978802,4.2,103.0,50000000,2
3325,Mlaing,Simulation,3,978802,4.2,103.0,50000000,2
3328,Design,Simulation,3,97220,4.5,34.0,1000000,4
3329,Rooms,Simulation,3,97220,4.5,34.0,1000000,4
3330,Learn,Simulation,3,97220,4.5,34.0,1000000,4
3331,New,Simulation,3,97220,4.5,34.0,1000000,4
3332,Styles,Simulation,3,97220,4.5,34.0,1000000,4
3333,CATCH,Simulation,3,1215813,4.6,99.0,50000000,5
3334,BIG,Simulation,3,1215813,4.6,99.0,50000000,5
3335,FISH,Simulation,3,1215813,4.6,99.0,50000000,5
3336,VISIT,Simulation,3,1215813,4.6,99.0,50000000,5
3337,UNIQUE,Simulation,3,1215813,4.6,99.0,50000000,5
3338,FISHERIES,Simulation,3,1215813,4.6,99.0,50000000,5
3339,CHOOSE,Simulation,16,1367652,4.4,87.0,10000000,6
3340,ROMANCE,Simulation,16,1367652,4.4,87.0,10000000,6
3341,(What,Simulation,16,1367652,4.4,87.0,10000000,6
3342,will,Simulation,16,1367652,4.4,87.0,10000000,6
3343,you,Simulation,16,1367652,4.4,87.0,10000000,6
3344,do?),Simulation,16,1367652,4.4,87.0,10000000,6
3345,Give,Simulation,16,1367652,4.4,87.0,10000000,6
3346,into,Simulation,16,1367652,4.4,87.0,10000000,6
3347,him.,Simulation,16,1367652,4.4,87.0,10000000,6
3348,Push,Simulation,16,1367652,4.4,87.0,10000000,6
3349,him,Simulation,16,1367652,4.4,87.0,10000000,6
3350,away.,Simulation,16,1367652,4.4,87.0,10000000,6
3351,CHOOSE,Simulation,16,1367652,4.4,87.0,10000000,6
3352,LOVE,Simulation,16,1367652,4.4,87.0,10000000,6
3353,"Doctor,",Simulation,16,1367652,4.4,87.0,10000000,6
3355,really,Simulation,16,1367652,4.4,87.0,10000000,6
3356,should.,Simulation,16,1367652,4.4,87.0,10000000,6
3357,Keep,Simulation,16,1367652,4.4,87.0,10000000,6
3358,this,Simulation,16,1367652,4.4,87.0,10000000,6
3359,between,Simulation,16,1367652,4.4,87.0,10000000,6
3360,us.,Simulation,16,1367652,4.4,87.0,10000000,6
3361,Stop,Simulation,16,1367652,4.4,87.0,10000000,6
3362,before,Simulation,16,1367652,4.4,87.0,10000000,6
3363,it's,Simulation,16,1367652,4.4,87.0,10000000,6
3364,too,Simulation,16,1367652,4.4,87.0,10000000,6
3365,late.,Simulation,16,1367652,4.4,87.0,10000000,6
3366,CHOOSE,Simulation,16,312693,4.0,98.0,10000000,7
3367,YOUR,Simulation,16,312693,4.0,98.0,10000000,7
3368,ROMANCE,Simulation,16,312693,4.0,98.0,10000000,7
3369,Will,Simulation,16,312693,4.0,98.0,10000000,7
3370,you,Simulation,16,312693,4.0,98.0,10000000,7
3373,princoss?,Simulation,16,312693,4.0,98.0,10000000,7
3374,Well.,Simulation,16,312693,4.0,98.0,10000000,7
3376,the,Simulation,16,312693,4.0,98.0,10000000,7
3377,shoe,Simulation,16,312693,4.0,98.0,10000000,7
3378,fits!,Simulation,16,312693,4.0,98.0,10000000,7
3379,Oops!,Simulation,16,312693,4.0,98.0,10000000,7
3380,It's,Simulation,16,312693,4.0,98.0,10000000,7
3381,midnight!,Simulation,16,312693,4.0,98.0,10000000,7
3382,CHOOSE,Simulation,16,312693,4.0,98.0,10000000,7
3383,YOUR,Simulation,16,312693,4.0,98.0,10000000,7
3384,YOUNG,Simulation,16,312693,4.0,98.0,10000000,7
3385,ADULT,Simulation,16,312693,4.0,98.0,10000000,7
3386,She's,Simulation,16,312693,4.0,98.0,10000000,7
3388,muse...,Simulation,16,312693,4.0,98.0,10000000,7
3389,Turn,Simulation,16,312693,4.0,98.0,10000000,7
3390,away.,Simulation,16,312693,4.0,98.0,10000000,7
3392,something,Simulation,16,312693,4.0,98.0,10000000,7
3393,more.,Simulation,16,312693,4.0,98.0,10000000,7
3394,MAKE,Simulation,12,865880,4.5,90.0,10000000,8
3395,OVER!,Simulation,12,865880,4.5,90.0,10000000,8
3396,ARAICOF,Simulation,12,72252,4.2,105.0,1000000,9
3397,THE,Simulation,12,72252,4.2,105.0,1000000,9
3398,VISIONS,Simulation,12,72252,4.2,105.0,1000000,9
3399,FINAL,Simulation,12,72252,4.2,105.0,1000000,9
3400,FANTASY.,Simulation,12,72252,4.2,105.0,1000000,9
3401,BRAVE,Simulation,12,72252,4.2,105.0,1000000,9
3402,EXVIUS,Simulation,12,72252,4.2,105.0,1000000,9
3404,Brand-New,Simulation,12,72252,4.2,105.0,1000000,9
3405,Tactical,Simulation,12,72252,4.2,105.0,1000000,9
3406,RPG,Simulation,12,72252,4.2,105.0,1000000,9
3408,the,Simulation,12,72252,4.2,105.0,1000000,9
3409,FINAL,Simulation,12,72252,4.2,105.0,1000000,9
3410,FANTASY,Simulation,12,72252,4.2,105.0,1000000,9
3411,Series!,Simulation,12,72252,4.2,105.0,1000000,9
3412,WOTV,Simulation,12,72252,4.2,105.0,1000000,9
3413,Rank,Simulation,12,72252,4.2,105.0,1000000,9
3415,NRG,Simulation,12,72252,4.2,105.0,1000000,9
3422,Instantaneous,Simulation,12,72252,4.2,105.0,1000000,9
3424,"Needles,",Simulation,12,72252,4.2,105.0,1000000,9
3425,Cactuar,Simulation,12,72252,4.2,105.0,1000000,9
3426,Stats,Simulation,12,72252,4.2,105.0,1000000,9
3427,Information,Simulation,12,72252,4.2,105.0,1000000,9
3429,Lv.,Simulation,12,72252,4.2,105.0,1000000,9
3431,Next,Simulation,12,72252,4.2,105.0,1000000,9
3433,Cost,Simulation,12,72252,4.2,105.0,1000000,9
3437,DEF,Simulation,12,72252,4.2,105.0,1000000,9
3438,SPR,Simulation,12,72252,4.2,105.0,1000000,9
3441,DEX,Simulation,12,72252,4.2,105.0,1000000,9
3443,ATK,Simulation,12,72252,4.2,105.0,1000000,9
3445,AĞI,Simulation,12,72252,4.2,105.0,1000000,9
3446,МAG,Simulation,12,72252,4.2,105.0,1000000,9
3448,Luck,Simulation,12,72252,4.2,105.0,1000000,9
3449,Bestowed,Simulation,12,72252,4.2,105.0,1000000,9
3450,Effects,Simulation,12,72252,4.2,105.0,1000000,9
3451,AGI,Simulation,12,72252,4.2,105.0,1000000,9
3454,DEF,Simulation,12,72252,4.2,105.0,1000000,9
3455,Down,Simulation,12,72252,4.2,105.0,1000000,9
3457,Party,Simulation,12,72252,4.2,105.0,1000000,9
3458,Ability,Simulation,12,72252,4.2,105.0,1000000,9
3459,Critical,Simulation,12,72252,4.2,105.0,1000000,9
3460,Hit,Simulation,12,72252,4.2,105.0,1000000,9
3461,Rate,Simulation,12,72252,4.2,105.0,1000000,9
3464,Awakening,Simulation,12,72252,4.2,105.0,1000000,9
3465,Bonus,Simulation,12,72252,4.2,105.0,1000000,9
3466,Resistance,Simulation,12,72252,4.2,105.0,1000000,9
3467,Display,Simulation,12,72252,4.2,105.0,1000000,9
3468,Enhance,Simulation,12,72252,4.2,105.0,1000000,9
3469,Awaken,Simulation,12,72252,4.2,105.0,1000000,9
3470,elela,Simulation,12,72252,4.2,105.0,1000000,9
3478,COLLECT,Simulation,3,612335,4.0,43.0,50000000,11
3479,OVER,Simulation,3,612335,4.0,43.0,50000000,11
3481,DISNEY,Simulation,3,612335,4.0,43.0,50000000,11
3482,CHARACTERS,Simulation,3,612335,4.0,43.0,50000000,11
3489,ENJOY,Simulation,3,612335,4.0,43.0,50000000,11
3490,LIMITED-TIME,Simulation,3,612335,4.0,43.0,50000000,11
3491,EVENTS,Simulation,3,612335,4.0,43.0,50000000,11
3492,CUSTOMIZE,Simulation,7,5152594,4.3,132.0,100000000,12
3493,your,Simulation,7,5152594,4.3,132.0,100000000,12
3494,city.,Simulation,7,5152594,4.3,132.0,100000000,12
3495,WARKR,Simulation,7,5152594,4.3,132.0,100000000,12
3496,RECE,Simulation,7,5152594,4.3,132.0,100000000,12
3497,UNLOCK,Simulation,7,5152594,4.3,132.0,100000000,12
3498,historic,Simulation,7,5152594,4.3,132.0,100000000,12
3499,landmarks.,Simulation,7,5152594,4.3,132.0,100000000,12
3504,EPISODE,Simulation,16,97859,4.5,59.0,1000000,13
3507,HHHO,Simulation,16,97859,4.5,59.0,1000000,13
3508,Collect,Simulation,16,97859,4.5,59.0,1000000,13
3509,Anmon,Simulation,16,97859,4.5,59.0,1000000,13
3510,det,Simulation,16,97859,4.5,59.0,1000000,13
3519,RUNYOUR,Simulation,16,97859,4.5,59.0,1000000,13
3520,COMMUNITY!,Simulation,16,97859,4.5,59.0,1000000,13
3521,Holy,Simulation,16,97859,4.5,59.0,1000000,13
3522,moley!,Simulation,16,97859,4.5,59.0,1000000,13
3524,did,Simulation,16,97859,4.5,59.0,1000000,13
3525,it!,Simulation,16,97859,4.5,59.0,1000000,13
3526,AWESOME,Simulation,16,97859,4.5,59.0,1000000,13
3527,STORYLINES!,Simulation,16,97859,4.5,59.0,1000000,13
3528,"O9,593",Simulation,3,161775,4.3,126.0,10000000,14
3539,oNLIN,Simulation,3,934337,4.6,39.0,10000000,15
3540,COMMIN,Simulation,3,934337,4.6,39.0,10000000,15
3541,EPIC,Simulation,3,934337,4.6,39.0,10000000,15
3542,REOH,Simulation,3,934337,4.6,39.0,10000000,15
3543,LIXHITWEKHT,Simulation,3,934337,4.6,39.0,10000000,15
3544,BOES,Simulation,3,934337,4.6,39.0,10000000,15
3545,REEROH,Simulation,3,934337,4.6,39.0,10000000,15
3547,DEPIT,Simulation,3,934337,4.6,39.0,10000000,15
3548,WIRER,Simulation,3,934337,4.6,39.0,10000000,15
3549,ERSELETONS,Simulation,3,934337,4.6,39.0,10000000,15
3550,REEROH,Simulation,3,934337,4.6,39.0,10000000,15
3551,NTENI,Simulation,3,934337,4.6,39.0,10000000,15
3552,HITOEEY,Simulation,3,934337,4.6,39.0,10000000,15
3553,DNGIN,Simulation,3,934337,4.6,39.0,10000000,15
3554,REEROH,Simulation,3,934337,4.6,39.0,10000000,15
3555,MROMD,Simulation,3,934337,4.6,39.0,10000000,15
3556,GENETIS,Simulation,3,934337,4.6,39.0,10000000,15
3557,REROH,Simulation,3,934337,4.6,39.0,10000000,15
3559,RESEARCH,Simulation,3,934337,4.6,39.0,10000000,15
3560,MAKE,Simulation,12,3400107,4.3,90.0,100000000,16
3561,IMPACTFUL,Simulation,12,3400107,4.3,90.0,100000000,16
3562,CHOICES,Simulation,12,3400107,4.3,90.0,100000000,16
3566,CUTE!,Simulation,12,3400107,4.3,90.0,100000000,16
3567,What's,Simulation,12,3400107,4.3,90.0,100000000,16
3568,his,Simulation,12,3400107,4.3,90.0,100000000,16
3569,story?,Simulation,12,3400107,4.3,90.0,100000000,16
3570,Kiss,Simulation,12,3400107,4.3,90.0,100000000,16
3571,him!,Simulation,12,3400107,4.3,90.0,100000000,16
3572,DESIGN,Simulation,12,3400107,4.3,90.0,100000000,16
3573,YOUR,Simulation,12,3400107,4.3,90.0,100000000,16
3574,CHARACTER,Simulation,12,3400107,4.3,90.0,100000000,16
3575,Face,Simulation,12,3400107,4.3,90.0,100000000,16
3576,Hair,Simulation,12,3400107,4.3,90.0,100000000,16
3577,Brow,Simulation,12,3400107,4.3,90.0,100000000,16
3578,Eyes,Simulation,12,3400107,4.3,90.0,100000000,16
3579,Nese,Simulation,12,3400107,4.3,90.0,100000000,16
3580,Lips,Simulation,12,3400107,4.3,90.0,100000000,16
3581,PLAYTIMELIMITED,Simulation,16,274493,4.5,36.0,1000000,18
3582,EVENTS,Simulation,16,274493,4.5,36.0,1000000,18
3584,MAIN,Simulation,16,274493,4.5,36.0,1000000,18
3585,PARK,Simulation,16,274493,4.5,36.0,1000000,18
3586,Ex1,Simulation,16,274493,4.5,36.0,1000000,18
3587,RUN,Simulation,16,274493,4.5,36.0,1000000,18
3588,SUNNYVALE,Simulation,16,274493,4.5,36.0,1000000,18
3590,Moments,Simulation,16,55891,4.3,119.0,1000000,20
3591,Love,Simulation,16,55891,4.3,119.0,1000000,20
3593,Facing,Simulation,16,55891,4.3,119.0,1000000,20
3594,this,Simulation,16,55891,4.3,119.0,1000000,20
3595,island,Simulation,16,55891,4.3,119.0,1000000,20
3596,wedding..,Simulation,16,55891,4.3,119.0,1000000,20
3597,Gladly,Simulation,16,55891,4.3,119.0,1000000,20
3598,accepted!,Simulation,16,55891,4.3,119.0,1000000,20
3600,love,Simulation,16,55891,4.3,119.0,1000000,20
3601,someone,Simulation,16,55891,4.3,119.0,1000000,20
3602,else.,Simulation,16,55891,4.3,119.0,1000000,20
3603,Moments,Simulation,16,55891,4.3,119.0,1000000,20
3604,PARANDRAAL,Simulation,16,55891,4.3,119.0,1000000,20
3607,"witch,",Simulation,16,55891,4.3,119.0,1000000,20
3608,who,Simulation,16,55891,4.3,119.0,1000000,20
3609,will,Simulation,16,55891,4.3,119.0,1000000,20
3610,let,Simulation,16,55891,4.3,119.0,1000000,20
3611,you,Simulation,16,55891,4.3,119.0,1000000,20
3612,fall,Simulation,16,55891,4.3,119.0,1000000,20
3614,love?,Simulation,16,55891,4.3,119.0,1000000,20
3615,Vampire,Simulation,16,55891,4.3,119.0,1000000,20
3616,Knight,Simulation,16,55891,4.3,119.0,1000000,20
3617,Alpha,Simulation,16,55891,4.3,119.0,1000000,20
3618,Werewolf,Simulation,16,55891,4.3,119.0,1000000,20
3619,Remodel,Simulation,3,151217,4.1,122.0,10000000,21
3620,spaces!,Simulation,3,151217,4.1,122.0,10000000,21
3621,Transform,Simulation,3,151217,4.1,122.0,10000000,21
3622,homes!,Simulation,3,151217,4.1,122.0,10000000,21
3623,CRAFT,Simulation,7,131808,4.2,70.0,1000000,22
3624,EPIC,Simulation,7,131808,4.2,70.0,1000000,22
3625,WEAPONS,Simulation,7,131808,4.2,70.0,1000000,22
3627,GEAR,Simulation,7,131808,4.2,70.0,1000000,22
3628,COLLECT,Simulation,7,131808,4.2,70.0,1000000,22
3629,RARE,Simulation,7,131808,4.2,70.0,1000000,22
3630,LOOT,Simulation,7,131808,4.2,70.0,1000000,22
3631,FIND,Simulation,3,123326,4.2,-1.0,10000000,23
3632,YOUR,Simulation,3,123326,4.2,-1.0,10000000,23
3633,WAY,Simulation,3,123326,4.2,-1.0,10000000,23
3634,SOLVE,Simulation,3,123326,4.2,-1.0,10000000,23
3635,MYSTERIES!,Simulation,3,123326,4.2,-1.0,10000000,23
3636,HIDDEN,Simulation,16,95266,4.0,147.0,5000000,26
3637,DESIRES,Simulation,16,95266,4.0,147.0,5000000,26
3638,She,Simulation,16,95266,4.0,147.0,5000000,26
3641,dreamy.,Simulation,16,95266,4.0,147.0,5000000,26
3642,Tell,Simulation,16,95266,4.0,147.0,5000000,26
3643,her,Simulation,16,95266,4.0,147.0,5000000,26
3644,how,Simulation,16,95266,4.0,147.0,5000000,26
3645,you,Simulation,16,95266,4.0,147.0,5000000,26
3646,feel,Simulation,16,95266,4.0,147.0,5000000,26
3647,Keep,Simulation,16,95266,4.0,147.0,5000000,26
3650,secret,Simulation,16,95266,4.0,147.0,5000000,26
3651,SWEET,Simulation,16,95266,4.0,147.0,5000000,26
3652,ROMANCE,Simulation,16,95266,4.0,147.0,5000000,26
3654,love,Simulation,16,95266,4.0,147.0,5000000,26
3655,you...,Simulation,16,95266,4.0,147.0,5000000,26
3658,friend,Simulation,16,95266,4.0,147.0,5000000,26
3659,More,Simulation,16,95266,4.0,147.0,5000000,26
3660,than,Simulation,16,95266,4.0,147.0,5000000,26
3661,anything,Simulation,16,95266,4.0,147.0,5000000,26
3662,CREATE,Simulation,12,1309593,4.1,116.0,50000000,27
3664,NEIGHBORHOOD,Simulation,12,1309593,4.1,116.0,50000000,27
3665,CREATE,Simulation,12,1309593,4.1,116.0,50000000,27
3666,UNIQUE,Simulation,12,1309593,4.1,116.0,50000000,27
3667,SIMS,Simulation,12,1309593,4.1,116.0,50000000,27
3668,CHOOSE,Simulation,16,43499,4.4,80.0,1000000,28
3669,YOUR,Simulation,16,43499,4.4,80.0,1000000,28
3670,DESTINY,Simulation,16,43499,4.4,80.0,1000000,28
3672,should...,Simulation,16,43499,4.4,80.0,1000000,28
3673,Accept,Simulation,16,43499,4.4,80.0,1000000,28
3674,the,Simulation,16,43499,4.4,80.0,1000000,28
3675,ring,Simulation,16,43499,4.4,80.0,1000000,28
3676,Reject,Simulation,16,43499,4.4,80.0,1000000,28
3677,the,Simulation,16,43499,4.4,80.0,1000000,28
3678,proposal,Simulation,16,43499,4.4,80.0,1000000,28
3679,CHOOSE,Simulation,16,43499,4.4,80.0,1000000,28
3680,YOUR,Simulation,16,43499,4.4,80.0,1000000,28
3681,CHARM,Simulation,16,43499,4.4,80.0,1000000,28
3685,hot.,Simulation,16,43499,4.4,80.0,1000000,28
3686,Kiss,Simulation,16,43499,4.4,80.0,1000000,28
3687,him,Simulation,16,43499,4.4,80.0,1000000,28
3689,lips,Simulation,16,43499,4.4,80.0,1000000,28
3690,Push,Simulation,16,43499,4.4,80.0,1000000,28
3691,him,Simulation,16,43499,4.4,80.0,1000000,28
3692,away,Simulation,16,43499,4.4,80.0,1000000,28
3699,THE,Simulation,7,1576751,4.1,36.0,50000000,29
3700,GAHE,Simulation,7,1576751,4.1,36.0,50000000,29
3701,MISSIONS,Simulation,7,1576751,4.1,36.0,50000000,29
3702,EVOLUTIONS,Simulation,7,1576751,4.1,36.0,50000000,29
3705,124/2H,Simulation,7,1576751,4.1,36.0,50000000,29
3706,NEW,Simulation,7,1576751,4.1,36.0,50000000,29
3707,PLAYABLE,Simulation,7,1576751,4.1,36.0,50000000,29
3708,BOSSES!,Simulation,7,1576751,4.1,36.0,50000000,29
3709,LEVEL,Simulation,7,1576751,4.1,36.0,50000000,29
3711,BACK,Simulation,7,1576751,4.1,36.0,50000000,29
3720,THE,Simulation,7,1576751,4.1,36.0,50000000,29
3721,GAHE,Simulation,7,1576751,4.1,36.0,50000000,29
3722,NENS,Simulation,7,1576751,4.1,36.0,50000000,29
3723,NEN!,Simulation,7,1576751,4.1,36.0,50000000,29
3724,CODE,Simulation,7,1576751,4.1,36.0,50000000,29
3728,MORE,Simulation,7,1576751,4.1,36.0,50000000,29
3729,"BUILDINGS,",Simulation,7,1576751,4.1,36.0,50000000,29
3730,MORE,Simulation,7,1576751,4.1,36.0,50000000,29
3731,GAMEPLAY,Simulation,7,1576751,4.1,36.0,50000000,29
3732,MARKET,Simulation,7,1576751,4.1,36.0,50000000,29
3733,BATTEE,Simulation,7,1576751,4.1,36.0,50000000,29
3735,OPERATION,Simulation,16,12707,4.1,38.0,500000,30
3737,G07.40,Simulation,16,12707,4.1,38.0,500000,30
3741,Collect,Simulation,16,12707,4.1,38.0,500000,30
3742,834E,Simulation,16,12707,4.1,38.0,500000,30
3743,Cash,Simulation,16,12707,4.1,38.0,500000,30
3744,Collect,Simulation,16,12707,4.1,38.0,500000,30
3746,Cocktals,Simulation,16,12707,4.1,38.0,500000,30
3747,Purchase,Simulation,16,12707,4.1,38.0,500000,30
3749,Upgrades,Simulation,16,12707,4.1,38.0,500000,30
3750,L44E/34E,Simulation,16,12707,4.1,38.0,500000,30
3752,NAX,Simulation,16,12707,4.1,38.0,500000,30
3753,Krieger's,Simulation,16,12707,4.1,38.0,500000,30
3754,Lab,Simulation,16,12707,4.1,38.0,500000,30
3755,Garage,Simulation,16,12707,4.1,38.0,500000,30
3756,Fight,Simulation,16,12707,4.1,38.0,500000,30
3757,Ring,Simulation,16,12707,4.1,38.0,500000,30
3761,w27.01,Simulation,16,12707,4.1,38.0,500000,30
3770,HAXEDH,Simulation,16,12707,4.1,38.0,500000,30
3771,Cyrll's,Simulation,16,12707,4.1,38.0,500000,30
3772,Office,Simulation,16,12707,4.1,38.0,500000,30
3773,Break,Simulation,16,12707,4.1,38.0,500000,30
3774,Room,Simulation,16,12707,4.1,38.0,500000,30
3779,RUN,Simulation,16,12707,4.1,38.0,500000,30
3780,YOUR,Simulation,16,12707,4.1,38.0,500000,30
3781,OWN,Simulation,16,12707,4.1,38.0,500000,30
3782,SPY,Simulation,16,12707,4.1,38.0,500000,30
3783,AGENCY,Simulation,16,12707,4.1,38.0,500000,30
3784,IT'S,Simulation,16,12707,4.1,38.0,500000,30
3785,EASY!,Simulation,16,12707,4.1,38.0,500000,30
3788,20TH,Simulation,16,12707,4.1,38.0,500000,30
3789,CENTURY,Simulation,16,12707,4.1,38.0,500000,30
3790,FOX,Simulation,16,12707,4.1,38.0,500000,30
3791,FILM,Simulation,16,12707,4.1,38.0,500000,30
3792,CORP,Simulation,16,12707,4.1,38.0,500000,30
3794,AGENT,Simulation,16,12707,4.1,38.0,500000,30
3795,DOSSIER,Simulation,16,12707,4.1,38.0,500000,30
3800,(Rarity,Simulation,16,12707,4.1,38.0,500000,30
3801,Archer,Simulation,16,12707,4.1,38.0,500000,30
3802,Lana,Simulation,16,12707,4.1,38.0,500000,30
3803,Malory,Simulation,16,12707,4.1,38.0,500000,30
3804,Babou,Simulation,16,12707,4.1,38.0,500000,30
3805,Bilbo,Simulation,16,12707,4.1,38.0,500000,30
3806,Eple,Simulation,16,12707,4.1,38.0,500000,30
3807,Lvi,Simulation,16,12707,4.1,38.0,500000,30
3809,Epie,Simulation,16,12707,4.1,38.0,500000,30
3810,Rae,Simulation,16,12707,4.1,38.0,500000,30
3811,Rane,Simulation,16,12707,4.1,38.0,500000,30
3815,a/o,Simulation,16,12707,4.1,38.0,500000,30
3817,Boris,Simulation,16,12707,4.1,38.0,500000,30
3818,Bride,Simulation,16,12707,4.1,38.0,500000,30
3819,Juliana,Simulation,16,12707,4.1,38.0,500000,30
3820,Katya,Simulation,16,12707,4.1,38.0,500000,30
3821,Moto,Simulation,16,12707,4.1,38.0,500000,30
3822,Rare,Simulation,16,12707,4.1,38.0,500000,30
3823,RECRUIT,Simulation,16,12707,4.1,38.0,500000,30
3824,YOUR,Simulation,16,12707,4.1,38.0,500000,30
3825,FAVORITE,Simulation,16,12707,4.1,38.0,500000,30
3826,CHARACTERS!,Simulation,16,12707,4.1,38.0,500000,30
3828,20TH,Simulation,16,12707,4.1,38.0,500000,30
3829,CENTURY,Simulation,16,12707,4.1,38.0,500000,30
3830,FOX,Simulation,16,12707,4.1,38.0,500000,30
3831,FILM,Simulation,16,12707,4.1,38.0,500000,30
3832,CORP,Simulation,16,12707,4.1,38.0,500000,30
3833,Dave's,Simulation,18,32291,4.5,68.0,500000,31
3834,not,Simulation,18,32291,4.5,68.0,500000,31
3835,"here,",Simulation,18,32291,4.5,68.0,500000,31
3836,maaan...,Simulation,18,32291,4.5,68.0,500000,31
3837,CLASSIC,Simulation,18,32291,4.5,68.0,500000,31
3838,CHARACTERS!,Simulation,18,32291,4.5,68.0,500000,31
3839,S104.46,Simulation,18,32291,4.5,68.0,500000,31
